mean_fit_time,params,mean_test_score,std_test_score,model
0.0358983039855957,"{'C': 2.225585803647304, 'penalty': 'l1'}",0.49567796508351913,0.014464499698802044,Logistic_Regression
0.04029645919799805,"{'C': 2.540816871033861, 'penalty': 'l1'}",0.49567796508351913,0.014464499698802044,Logistic_Regression
0.03171749114990234,"{'C': 12.17849514140979, 'penalty': 'l2'}",0.49566903496815884,0.015016670165799063,Logistic_Regression
0.030326461791992186,"{'C': 12.018253230621472, 'penalty': 'l2'}",0.49566903496815884,0.015016670165799063,Logistic_Regression
0.03291831016540527,"{'C': 13.712661387667263, 'penalty': 'l2'}",0.49566903496815884,0.015016670165799063,Logistic_Regression
0.03150362968444824,"{'C': 16.962252642579397, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.03889589309692383,"{'C': 86.56714082578867, 'penalty': 'l1'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.0325129508972168,"{'C': 22.33228552150053, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.03310980796813965,"{'C': 84.04026038692902, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.032453155517578124,"{'C': 54.95511430382036, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.03011918067932129,"{'C': 89.9153330279169, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.03849658966064453,"{'C': 84.42499083052145, 'penalty': 'l1'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.02883005142211914,"{'C': 85.41660000410931, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.03290534019470215,"{'C': 27.9257624497722, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.029327821731567384,"{'C': 22.121757667057462, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.03011784553527832,"{'C': 25.726743915559034, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.03063673973083496,"{'C': 19.764072733883758, 'penalty': 'l2'}",0.4956660159046621,0.014794735391901433,Logistic_Regression
0.02992706298828125,"{'C': 5.300952863644853, 'penalty': 'l2'}",0.49557158142689006,0.015407487363795842,Logistic_Regression
0.03189253807067871,"{'C': 8.0662337948473, 'penalty': 'l2'}",0.49557158142689006,0.015407487363795842,Logistic_Regression
0.02993001937866211,"{'C': 7.792520541442891, 'penalty': 'l2'}",0.49557158142689006,0.015407487363795842,Logistic_Regression
0.03841619491577149,"{'C': 8.563243461664594, 'penalty': 'l1'}",0.49555528641780056,0.014801669311099826,Logistic_Regression
0.03909058570861816,"{'C': 35.94196055860476, 'penalty': 'l1'}",0.49555361739214876,0.014654798887118582,Logistic_Regression
0.04308462142944336,"{'C': 32.95911521490486, 'penalty': 'l1'}",0.49555361739214876,0.014654798887118582,Logistic_Regression
0.0387054443359375,"{'C': 54.61380997439641, 'penalty': 'l1'}",0.49555361739214876,0.014654798887118582,Logistic_Regression
0.038097286224365236,"{'C': 38.469964737254266, 'penalty': 'l1'}",0.49555361739214876,0.014654798887118582,Logistic_Regression
0.02612748146057129,"{'C': 5.559759945947134, 'penalty': 'l2'}",0.49546014914105196,0.01529772461946203,Logistic_Regression
0.04161667823791504,"{'C': 4.513390084015941, 'penalty': 'l1'}",0.495444096903827,0.014691720052894935,Logistic_Regression
0.04049153327941894,"{'C': 6.572960379004415, 'penalty': 'l1'}",0.495444096903827,0.014691720052894935,Logistic_Regression
0.0363011360168457,"{'C': 4.862509431666224, 'penalty': 'l1'}",0.495444096903827,0.014691720052894935,Logistic_Regression
0.041888093948364256,"{'C': 5.85918288418037, 'penalty': 'l1'}",0.495444096903827,0.014691720052894935,Logistic_Regression
0.03789052963256836,"{'C': 6.439442386417335, 'penalty': 'l1'}",0.495444096903827,0.014691720052894935,Logistic_Regression
0.03690791130065918,"{'C': 13.166554678492135, 'penalty': 'l1'}",0.49544288790528723,0.014660950100230078,Logistic_Regression
0.03486490249633789,"{'C': 0.01733767046454156, 'penalty': 'l1'}",0.4952781534748464,0.01795270117236719,Logistic_Regression
0.03191509246826172,"{'C': 0.14121292752421005, 'penalty': 'l2'}",0.49422852616476315,0.01572349775985443,Logistic_Regression
0.026697158813476562,"{'C': 0.11884380940232601, 'penalty': 'l2'}",0.4936477950825111,0.01744960812451353,Logistic_Regression
0.026729917526245116,"{'C': 0.09379504652576737, 'penalty': 'l2'}",0.49004986088631275,0.015144302187575284,Logistic_Regression
0.03310494422912598,"{'C': 0.013774807757166949, 'penalty': 'l1'}",0.4897860418915343,0.013131922594033377,Logistic_Regression
0.026746654510498048,"{'C': 0.07993417079602881, 'penalty': 'l2'}",0.4879055378274704,0.013995817099047628,Logistic_Regression
0.025340890884399413,"{'C': 0.07154436103148869, 'penalty': 'l2'}",0.4874954341263926,0.014381588752275699,Logistic_Regression
0.02573504447937012,"{'C': 0.07302542714863697, 'penalty': 'l2'}",0.48748131469751466,0.014348569040539123,Logistic_Regression
0.028332090377807616,"{'C': 0.07815186180474008, 'penalty': 'l2'}",0.4874667379467608,0.013807891909003276,Logistic_Regression
0.0371063232421875,"{'C': 0.011331736141232457, 'penalty': 'l1'}",0.4834822054722402,0.01287216505712529,Logistic_Regression
0.029703474044799803,"{'C': 0.04527361169091866, 'penalty': 'l2'}",0.4810087583994182,0.011127403574149203,Logistic_Regression
0.02831101417541504,"{'C': 0.04031761767348941, 'penalty': 'l2'}",0.4808590808405963,0.011365157417261719,Logistic_Regression
0.03071317672729492,"{'C': 0.03989032831575164, 'penalty': 'l2'}",0.48009407258455206,0.01129027228721703,Logistic_Regression
0.05166239738464355,"{'C': 0.01008200095791026, 'penalty': 'l1'}",0.4798381838640074,0.014939312893554494,Logistic_Regression
0.03231363296508789,"{'C': 0.03677871793612703, 'penalty': 'l2'}",0.4783687028792813,0.011510442673058646,Logistic_Regression
0.033468770980834964,"{'C': 0.034553274452015025, 'penalty': 'l2'}",0.4782985159976749,0.013781157598998088,Logistic_Regression
0.02832942008972168,"{'C': 0.019535285938736175, 'penalty': 'l2'}",0.47487631565741684,0.012741211316499822,Logistic_Regression
0.029456567764282227,"{'C': 0.012874274280525741, 'penalty': 'l2'}",0.46388017403526327,0.013823955829734894,Logistic_Regression
0.029580402374267577,"{'C': 0.011716269500222401, 'penalty': 'l2'}",0.4626172075871202,0.014210215346851164,Logistic_Regression
0.027119255065917967,"{'C': 0.01084939861542162, 'penalty': 'l2'}",0.46080809616822516,0.013414301228793304,Logistic_Regression
0.027139759063720702,"{'C': 0.010931025337010822, 'penalty': 'l2'}",0.46071343873214693,0.01350428292623674,Logistic_Regression
0.20954313278198242,"{'max_depth': 10, 'max_samples': 0.525122468877149, 'min_samples_split': 3, 'n_estimators': 44}",0.6081137903876532,0.0034590791811721137,Random_Forest
0.7384465217590332,"{'max_depth': 20, 'max_samples': 0.5835383375457216, 'min_samples_split': 4, 'n_estimators': 144}",0.5781426630897951,0.013694293094147856,Random_Forest
0.22051215171813965,"{'learning_rate': 0.1666281216717811, 'n_estimators': 75, 'num_leaves': 111}",0.5947587619033076,0.007189455894254084,LightGBM
0.16207704544067383,"{'learning_rate': 0.28119781720156034, 'n_estimators': 49, 'num_leaves': 98}",0.5820715200406988,0.015270240687740794,LightGBM
0.41621809005737304,"{'learning_rate': 0.1880886637101525, 'n_estimators': 102, 'num_leaves': 132}",0.5701854330708664,0.005652228491939571,LightGBM
0.4622528553009033,"{'learning_rate': 0.2686031874014254, 'n_estimators': 180, 'num_leaves': 73}",0.5647326867690918,0.0062001977758456145,LightGBM
0.5461050987243652,"{'learning_rate': 0.17708087628771596, 'n_estimators': 145, 'num_leaves': 129}",0.5643956321431982,0.00963970490821682,LightGBM
0.2722176074981689,"{'learning_rate': 0.1892389032032039, 'max_depth': 5, 'n_estimators': 61, 'subsample': 0.728326313788503}",0.5832031264627473,0.0048697650087303895,XGBoost
0.26738753318786623,"{'learning_rate': 0.14932398891736537, 'max_depth': 3, 'n_estimators': 99, 'subsample': 0.7734978623398403}",0.5801789378763458,0.01126462659846846,XGBoost
0.26696062088012695,"{'learning_rate': 0.07450693341236853, 'max_depth': 5, 'n_estimators': 66, 'subsample': 0.6613419550520829}",0.5784407122022879,0.01400942979360414,XGBoost
1.2030749797821045,"{'learning_rate': 0.15448347723366387, 'max_depth': 8, 'n_estimators': 187, 'subsample': 0.7677282743255119}",0.5684713594979078,0.007620558250359823,XGBoost
0.26633563041687014,"{'depth': 7, 'iterations': 43, 'learning_rate': 0.10216232435525954, 'subsample': 0.7665072214103223}",0.605395562068858,0.0036725584711549183,CatBoost
0.6673270225524902,"{'depth': 7, 'iterations': 144, 'learning_rate': 0.2858736759947538, 'subsample': 0.7732319337453762}",0.6049027552791302,0.010864017372263132,CatBoost
0.7075284481048584,"{'depth': 7, 'iterations': 155, 'learning_rate': 0.328299312647204, 'subsample': 0.5322680355657045}",0.6037174681011936,0.00789952047269662,CatBoost
29.60772380000003,"{'dropout_rate': 0.007593607940163227, 'hidden_unit_1': 88, 'hidden_unit_2': 117.53838117569722, 'hidden_unit_3': 0, 'learning_rate': 0.001}",0.5787619526925013,0.0,SimpleNeuralNetwork
